Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo
68;68092;68092010;SANTANDER;BETULIA;LA PLAYA;CAS
68;68092;68092011;SANTANDER;BETULIA;SOGAMOSO;CP
68;68101;68101000;SANTANDER;BOLÍVAR;BOLÍVAR;CM
68;68101;68101002;SANTANDER;BOLÍVAR;BERBEO;C
68;68101;68101007;SANTANDER;BOLÍVAR;FLÓREZ;CP
68;68101;68101010;SANTANDER;BOLÍVAR;SANTA ROSA;CP
68;68101;68101012;SANTANDER;BOLÍVAR;TRAPAL;CAS
68;68101;68101014;SANTANDER;BOLÍVAR;LA HERMOSURA;C
68;68101;68101015;SANTANDER;BOLÍVAR;LA MELONA;CAS
68;68101;68101016;SANTANDER;BOLÍVAR;GALLEGOS;CAS
68;68101;68101019;SANTANDER;BOLÍVAR;SAN ROQUE;CAS
68;68101;68101023;SANTANDER;BOLÍVAR;ERMITAÑO;CAS
68;68101;68101024;SANTANDER;BOLÍVAR;EXPLANACIÓN-CRUCE NUTRIAS;CP
68;68101;68101025;SANTANDER;BOLÍVAR;SAN MARCOS;CP
68;68101;68101026;SANTANDER;BOLÍVAR;PUERTO GUEVARA;CAS
68;68121;68121000;SANTANDER;CABRERA;CABRERA;CM
68;68132;68132000;SANTANDER;CALIFORNIA;CALIFORNIA;CM
68;68132;68132001;SANTANDER;CALIFORNIA;EL CERRILLO;CAS
68;68147;68147000;SANTANDER;CAPITANEJO;CAPITANEJO;CM
68;68152;68152000;SANTANDER;CARCASÍ;CARCASÍ;CM
68;68152;68152001;SANTANDER;CARCASÍ;EL TOBAL;C
68;68160;68160000;SANTANDER;CEPITÁ;CEPITÁ;CM
68;68162;68162000;SANTANDER;CERRITO;CERRITO;CM
68;68162;68162007;SANTANDER;CERRITO;SERVITÁ;C
68;68162;68162011;SANTANDER;CERRITO;LA PEDREGOSA;CAS
68;68167;68167000;SANTANDER;CHARALÁ;CHARALÁ;CM
68;68167;68167003;SANTANDER;CHARALÁ;RIACHUELO;CAS
68;68169;68169000;SANTANDER;CHARTA;CHARTA;CM
68;68169;68169001;SANTANDER;CHARTA;LA AGUADA;IPD
68;68169;68169003;SANTANDER;CHARTA;OVEJERA;CAS
68;68169;68169004;SANTANDER;CHARTA;ESCUELA DE PERICO;IPD
68;68176;68176000;SANTANDER;CHIMA;CHIMA;CM
68;68176;68176003;SANTANDER;CHIMA;LA CHIMERA;CAS
68;68176;68176004;SANTANDER;CHIMA;PALENCIA;CAS
68;68179;68179000;SANTANDER;CHIPATÁ;CHIPATÁ;CM
68;68190;68190000;SANTANDER;CIMITARRA;CIMITARRA;CM
68;68190;68190002;SANTANDER;CIMITARRA;PUERTO ARAUJO;C
68;68190;68190003;SANTANDER;CIMITARRA;PUERTO OLAYA;C
68;68190;68190004;SANTANDER;CIMITARRA;ZAMBITO;CAS
68;68190;68190005;SANTANDER;CIMITARRA;DOS HERMANOS;CAS
68;68190;68190006;SANTANDER;CIMITARRA;SANTA ROSA;CAS
68;68190;68190009;SANTANDER;CIMITARRA;LA VERDE;CAS
68;68190;68190010;SANTANDER;CIMITARRA;GUAYABITO BAJO;CAS
68;68190;68190012;SANTANDER;CIMITARRA;CAMPO SECO;CAS
68;68190;68190014;SANTANDER;CIMITARRA;SAN FERNANDO;C
68;68190;68190018;SANTANDER;CIMITARRA;EL ATERRADO;CAS
68;68190;68190020;SANTANDER;CIMITARRA;LA TERRAZA;CAS
68;68190;68190021;SANTANDER;CIMITARRA;PALMAS DEL GUAYABITO;CAS
68;68190;68190022;SANTANDER;CIMITARRA;PRIMAVERA;CAS
68;68190;68190023;SANTANDER;CIMITARRA;SAN JUAN DE LA CARRETERA;CAS
68;68190;68190024;SANTANDER;CIMITARRA;SAN PEDRO DE LA PAZ;CAS
68;68190;68190025;SANTANDER;CIMITARRA;CAMPO PADILLA;CAS
68;68190;68190026;SANTANDER;CIMITARRA;CRUCE DE SANTA ROSA;CAS
68;68190;68190027;SANTANDER;CIMITARRA;LA CURVA DE LA NUBIA;CAS
68;68190;68190028;SANTANDER;CIMITARRA;CASCAJERO;CAS
68;68190;68190029;SANTANDER;CIMITARRA;SAN JUANCITO;CAS
68;68190;68190030;SANTANDER;CIMITARRA;LA TRAVIATA;CAS
68;68190;68190032;SANTANDER;CIMITARRA;LA YE DE LA TORRE;CAS
68;68207;68207000;SANTANDER;CONCEPCIÓN;CONCEPCIÓN;CM
68;68209;68209000;SANTANDER;CONFINES;CONFINES;CM
68;68211;68211000;SANTANDER;CONTRATACIÓN;CONTRATACIÓN;CM
68;68211;68211001;SANTANDER;CONTRATACIÓN;SAN PABLO;C
68;68217;68217000;SANTANDER;COROMORO;COROMORO;CM
68;68217;68217001;SANTANDER;COROMORO;CINCELADA;CAS
68;68229;68229000;SANTANDER;CURITÍ;CURITÍ;CM
68;68235;68235000;SANTANDER;EL CARMEN DE CHUCURÍ;EL CARMEN DE CHUCURÍ;CM
68;68235;68235001;SANTANDER;EL CARMEN DE CHUCURÍ;ANGOSTURAS DE LOS ANDES;IPM
68;68235;68235004;SANTANDER;EL CARMEN DE CHUCURÍ;EL CENTENARIO;C
68;68235;68235009;SANTANDER;EL CARMEN DE CHUCURÍ;SANTO DOMINGO DEL RAMO;C
68;68235;68235017;SANTANDER;EL CARMEN DE CHUCURÍ;LA EXPLANACIÓN;CAS
68;68245;68245000;SANTANDER;EL GUACAMAYO;EL GUACAMAYO;CM
68;68245;68245003;SANTANDER;EL GUACAMAYO;SANTA RITA;C
68;68250;68250000;SANTANDER;EL PEÑÓN;EL PEÑÓN;CM
68;68250;68250002;SANTANDER;EL PEÑÓN;CRUCES;C
68;68250;68250003;SANTANDER;EL PEÑÓN;RIO BLANCO - OTOVAL;C
68;68250;68250005;SANTANDER;EL PEÑÓN;EL DANUBIO;C
68;68250;68250006;SANTANDER;EL PEÑÓN;EL GODO;C
68;68250;68250007;SANTANDER;EL PEÑÓN;GIRÓN;CP
68;68250;68250008;SANTANDER;EL PEÑÓN;JUNÍN;CAS
68;68250;68250009;SANTANDER;EL PEÑÓN;SAN FRANCISCO;CAS
68;68255;68255000;SANTANDER;EL PLAYÓN;EL PLAYÓN;CM
68;68255;68255001;SANTANDER;EL PLAYÓN;BARRIO NUEVO;C
68;68255;68255002;SANTANDER;EL PLAYÓN;BETANIA;C
68;68255;68255007;SANTANDER;EL PLAYÓN;ESTACIÓN LAGUNA;CAS
68;68255;68255011;SANTANDER;EL PLAYÓN;PLANADAS DE LA ARRUMBAZON;IPM
68;68255;68255013;SANTANDER;EL PLAYÓN;SAN BERNARDO;IPM
68;68255;68255014;SANTANDER;EL PLAYÓN;SAN PEDRO DE TIGRA;C
68;68255;68255015;SANTANDER;EL PLAYÓN;LA BATECA;IPM
68;68264;68264000;SANTANDER;ENCINO;ENCINO;CM
68;68264;68264001;SANTANDER;ENCINO;CANADÁ;CAS
68;68266;68266000;SANTANDER;ENCISO;ENCISO;CM
68;68266;68266002;SANTANDER;ENCISO;PEÑA COLORADA;C
68;68271;68271000;SANTANDER;FLORIÁN;FLORIÁN;CM
68;68271;68271001;SANTANDER;FLORIÁN;LA VENTA;C
68;68271;68271003;SANTANDER;FLORIÁN;SAN ANTONIO DE LEONES;CP
68;68271;68271007;SANTANDER;FLORIÁN;OTROMUNDO;CP
68;68276;68276000;SANTANDER;FLORIDABLANCA;FLORIDABLANCA;CM
68;68276;68276012;SANTANDER;FLORIDABLANCA;MONTEARROYO CONDOMINIO;CAS
68;68276;68276013;SANTANDER;FLORIDABLANCA;RUITOQUE COUNTRY CLUB CONDOMINIO;CAS
68;68276;68276014;SANTANDER;FLORIDABLANCA;VALLE DE RUITOQUE;CAS
68;68276;68276015;SANTANDER;FLORIDABLANCA;VILLA EDILIA CONDOMINIO;CAS
68;68276;68276016;SANTANDER;FLORIDABLANCA;VILLA GUADALQUIVIR CONDOMINIO;CAS
68;68296;68296000;SANTANDER;GALÁN;GALÁN;CM
68;68298;68298000;SANTANDER;GÁMBITA;GÁMBITA;CM
68;68298;68298002;SANTANDER;GÁMBITA;LA PALMA;CAS
68;68307;68307000;SANTANDER;GIRÓN;GIRÓN;CM
68;68307;68307002;SANTANDER;GIRÓN;BOCAS;CP
68;68307;68307003;SANTANDER;GIRÓN;MARTA;CP
68;68307;68307007;SANTANDER;GIRÓN;ACAPULCO;CP
68;68318;68318000;SANTANDER;GUACA;GUACA;CM
68;68318;68318001;SANTANDER;GUACA;BARAYA;CAS
68;68320;68320000;SANTANDER;GUADALUPE;GUADALUPE;CM
68;68320;68320001;SANTANDER;GUADALUPE;LA SIRENA;CAS
68;68320;68320003;SANTANDER;GUADALUPE;SAN ANTONIO;CAS
68;68320;68320005;SANTANDER;GUADALUPE;EL TIRANO;CAS
68;68322;68322000;SANTANDER;GUAPOTÁ;GUAPOTÁ;CM
68;68322;68322002;SANTANDER;GUAPOTÁ;LA SIBERIA;CAS
68;68324;68324000;SANTANDER;GUAVATÁ;GUAVATÁ;CM
68;68327;68327000;SANTANDER;GÜEPSA;GÜEPSA;CM
68;68327;68327001;SANTANDER;GÜEPSA;LA VIRGEN;CAS
68;68327;68327004;SANTANDER;GÜEPSA;LA AURORA;CAS
68;68327;68327005;SANTANDER;GÜEPSA;LA PORTADA;CAS
68;68344;68344000;SANTANDER;HATO;HATO;CM
68;68368;68368000;SANTANDER;JESÚS MARÍA;JESÚS MARÍA;CM
68;68368;68368001;SANTANDER;JESÚS MARÍA;AGUA FRIA;CAS
68;68368;68368010;SANTANDER;JESÚS MARÍA;LADERAS;CAS
68;68368;68368012;SANTANDER;JESÚS MARÍA;ALTO CRUCES;CAS
68;68368;68368015;SANTANDER;JESÚS MARÍA;CRISTALES;CAS
68;68370;68370000;SANTANDER;JORDÁN;JORDÁN SUBE;CM
68;68377;68377000;SANTANDER;LA BELLEZA;LA BELLEZA;CM
68;68377;68377001;SANTANDER;LA BELLEZA;LA QUITAY;C
68;68377;68377003;SANTANDER;LA BELLEZA;EL RUBÍ;CAS
68;68377;68377005;SANTANDER;LA BELLEZA;LOS VALLES;CAS
68;68385;68385000;SANTANDER;LANDÁZURI;LANDÁZURI;CM
68;68385;68385001;SANTANDER;LANDÁZURI;BAJO JORDÁN;C
68;68385;68385005;SANTANDER;LANDÁZURI;PLAN DE ARMAS;C
68;68385;68385006;SANTANDER;LANDÁZURI;SAN IGNACIO DEL OPÓN;C
68;68385;68385007;SANTANDER;LANDÁZURI;MIRALINDO;C
68;68385;68385008;SANTANDER;LANDÁZURI;KILÓMETRO 15;C
68;68385;68385009;SANTANDER;LANDÁZURI;LA INDIA;C
68;68385;68385014;SANTANDER;LANDÁZURI;RÍO BLANCO;C
68;68385;68385015;SANTANDER;LANDÁZURI;SAN PEDRO DEL OPÓN;CAS
68;68397;68397000;SANTANDER;LA PAZ;LA PAZ;CM
68;68397;68397002;SANTANDER;LA PAZ;LA LOMA;CAS
68;68406;68406000;SANTANDER;LEBRIJA;LEBRIJA;CM
68;68406;68406003;SANTANDER;LEBRIJA;EL CONCHAL;C
68;68406;68406009;SANTANDER;LEBRIJA;PORTUGAL;C
68;68406;68406013;SANTANDER;LEBRIJA;URIBE URIBE;C
68;68406;68406014;SANTANDER;LEBRIJA;VANEGAS;C
68;68418;68418000;SANTANDER;LOS SANTOS;LOS SANTOS;CM
68;68425;68425000;SANTANDER;MACARAVITA;MACARAVITA;CM
68;68425;68425001;SANTANDER;MACARAVITA;BUENAVISTA;IPD
68;68425;68425002;SANTANDER;MACARAVITA;BURAGA;IPD
68;68425;68425003;SANTANDER;MACARAVITA;LA BRICHA;IPD
68;68425;68425004;SANTANDER;MACARAVITA;LA HUERTA;IPD
68;68425;68425005;SANTANDER;MACARAVITA;ILARCUTA - TIENDA NUEVA;IPD
68;68425;68425006;SANTANDER;MACARAVITA;RASGÓN;IPD
68;68432;68432000;SANTANDER;MÁLAGA;MÁLAGA;CM
68;68432;68432009;SANTANDER;MÁLAGA;ASODEMA;CP
68;68444;68444000;SANTANDER;MATANZA;MATANZA;CM
68;68444;68444001;SANTANDER;MATANZA;PATIO BARRIDO;IPD
68;68444;68444002;SANTANDER;MATANZA;PAUJIL;IPD
68;68444;68444003;SANTANDER;MATANZA;SAN FRANCISCO;IPD
68;68444;68444006;SANTANDER;MATANZA;SANTA CRUZ DE LA COLINA;IPD
68;68464;68464000;SANTANDER;MOGOTES;MOGOTES;CM
68;68464;68464001;SANTANDER;MOGOTES;PALMAS;IPD
68;68464;68464002;SANTANDER;MOGOTES;PITIGUAO;C
68;68464;68464016;SANTANDER;MOGOTES;LOS CAUCHOS;IPD
68;68468;68468000;SANTANDER;MOLAGAVITA;MOLAGAVITA;CM
68;68468;68468002;SANTANDER;MOLAGAVITA;EL JUNCO;CAS
68;68498;68498000;SANTANDER;OCAMONTE;OCAMONTE;CM
68;68500;68500000;SANTANDER;OIBA;OIBA;CM
68;68500;68500001;SANTANDER;OIBA;SAN PEDRO;CAS
68;68500;68500003;SANTANDER;OIBA;MONJAS;CAS
68;68500;68500004;SANTANDER;OIBA;PIE DE ALTO;CAS
68;68500;68500005;SANTANDER;OIBA;LOMA DE HOYOS;CAS
68;68500;68500006;SANTANDER;OIBA;PUENTE LLANO;CAS
68;68502;68502000;SANTANDER;ONZAGA;ONZAGA;CM
68;68502;68502001;SANTANDER;ONZAGA;PADUA;C
68;68502;68502002;SANTANDER;ONZAGA;SUSA;C
68;68502;68502004;SANTANDER;ONZAGA;CAPILLA DEL CARMEN;C
68;68522;68522000;SANTANDER;PALMAR;PALMAR;CM
68;68524;68524000;SANTANDER;PALMAS DEL SOCORRO;PALMAS DEL SOCORRO;CM
68;68533;68533000;SANTANDER;PÁRAMO;PÁRAMO;CM
68;68547;68547000;SANTANDER;PIEDECUESTA;PIEDECUESTA;CM
68;68547;68547003;SANTANDER;PIEDECUESTA;SEVILLA;IPD
68;68547;68547006;SANTANDER;PIEDECUESTA;TABLANCA;CAS
68;68547;68547007;SANTANDER;PIEDECUESTA;UMPALÁ;CP
68;68547;68547008;SANTANDER;PIEDECUESTA;PESCADERO;IPD
68;68547;68547016;SANTANDER;PIEDECUESTA;CONDOMINIO RUITOQUE COUNTRY CLUB;CAS
68;68547;68547018;SANTANDER;PIEDECUESTA;BUENOS AIRES MESA RUITOQUE;CP
68;68549;68549000;SANTANDER;PINCHOTE;PINCHOTE;CM
68;68572;68572000;SANTANDER;PUENTE NACIONAL;PUENTE NACIONAL;CM
68;68572;68572002;SANTANDER;PUENTE NACIONAL;CAPILLA;CAS
68;68572;68572003;SANTANDER;PUENTE NACIONAL;PROVIDENCIA;CAS
68;68572;68572004;SANTANDER;PUENTE NACIONAL;QUEBRADA NEGRA;CAS
68;68572;68572009;SANTANDER;PUENTE NACIONAL;ROBLES;CAS
68;68572;68572012;SANTANDER;PUENTE NACIONAL;PEÑA BLANCA;CAS
68;68572;68572016;SANTANDER;PUENTE NACIONAL;DELICIAS;CAS
68;68573;68573000;SANTANDER;PUERTO PARRA;PUERTO PARRA;CM
68;68573;68573001;SANTANDER;PUERTO PARRA;CAMPO CAPOTE;IPD
68;68573;68573002;SANTANDER;PUERTO PARRA;LAS MONTOYAS;IPD
68;68573;68573003;SANTANDER;PUERTO PARRA;BOCAS DEL CARARE;IPD
68;68573;68573004;SANTANDER;PUERTO PARRA;AGUA LINDA;IPD
68;68575;68575000;SANTANDER;PUERTO WILCHES;PUERTO WILCHES;CM
68;68575;68575001;SANTANDER;PUERTO WILCHES;BADILLO;IPD
68;68575;68575003;SANTANDER;PUERTO WILCHES;BOCAS ROSARIO;IPD
68;68575;68575004;SANTANDER;PUERTO WILCHES;CARPINTERO;IPD
68;68575;68575005;SANTANDER;PUERTO WILCHES;CHINGALE;IPD
68;68575;68575006;SANTANDER;PUERTO WILCHES;EL GUAYABO;IPD
68;68575;68575007;SANTANDER;PUERTO WILCHES;EL PEDRAL;IPD
68;68575;68575010;SANTANDER;PUERTO WILCHES;KILÓMETRO 16;IPD
68;68575;68575011;SANTANDER;PUERTO WILCHES;KILÓMETRO 20;IPD
68;68575;68575013;SANTANDER;PUERTO WILCHES;PATURIA;IPD
68;68575;68575014;SANTANDER;PUERTO WILCHES;PRADILLA;IPD
68;68575;68575015;SANTANDER;PUERTO WILCHES;PUENTE SOGAMOSO;IPD
68;68575;68575018;SANTANDER;PUERTO WILCHES;VIJAGUAL;IPD
68;68575;68575019;SANTANDER;PUERTO WILCHES;CAYUMBA;IPD
68;68575;68575022;SANTANDER;PUERTO WILCHES;SITIO NUEVO;IPD
68;68575;68575023;SANTANDER;PUERTO WILCHES;KILÓMETRO OCHO;CAS
68;68575;68575024;SANTANDER;PUERTO WILCHES;SAN CLAVER;CAS
68;68575;68575025;SANTANDER;PUERTO WILCHES;GARCÍA CADENA;CP
68;68615;68615000;SANTANDER;RIONEGRO;RIONEGRO;CM
68;68615;68615002;SANTANDER;RIONEGRO;CUESTA RICA;IPD
68;68615;68615004;SANTANDER;RIONEGRO;LA SALINA;IPD
68;68615;68615008;SANTANDER;RIONEGRO;POPAS;IPD
68;68615;68615009;SANTANDER;RIONEGRO;LA CEIBA;IPD
68;68615;68615011;SANTANDER;RIONEGRO;LLANO DE PALMAS;IPD
68;68615;68615012;SANTANDER;RIONEGRO;MISIJUAY;IPD
68;68615;68615013;SANTANDER;RIONEGRO;PAPAYAL;IPD
68;68615;68615017;SANTANDER;RIONEGRO;VEINTE DE JULIO;CAS
68;68615;68615024;SANTANDER;RIONEGRO;LA MUSANDA;IPM
68;68615;68615026;SANTANDER;RIONEGRO;LA PLATANALA;IPM
68;68615;68615027;SANTANDER;RIONEGRO;LOS CHORROS (SAN JOSÉ);IPM
68;68615;68615031;SANTANDER;RIONEGRO;SAN RAFAEL;IPD
68;68615;68615033;SANTANDER;RIONEGRO;SAN JOSÉ DE AREVALO;IPM
68;68615;68615036;SANTANDER;RIONEGRO;EL BAMBÚ;CP
68;68655;68655000;SANTANDER;SABANA DE TORRES;SABANA DE TORRES;CM
68;68655;68655001;SANTANDER;SABANA DE TORRES;LA GÓMEZ;C
68;68655;68655002;SANTANDER;SABANA DE TORRES;SABANETA;C
68;68655;68655004;SANTANDER;SABANA DE TORRES;PROVINCIA;C
68;68655;68655006;SANTANDER;SABANA DE TORRES;VERACRUZ KILÓMETRO 80;C
68;68655;68655008;SANTANDER;SABANA DE TORRES;PAYOA CINCO;IPD
68;68655;68655009;SANTANDER;SABANA DE TORRES;PUERTO SANTOS;IPD
68;68655;68655012;SANTANDER;SABANA DE TORRES;VILLA EVA;CP
68;68669;68669000;SANTANDER;SAN ANDRÉS;SAN ANDRÉS;CM
68;68669;68669005;SANTANDER;SAN ANDRÉS;LAGUNA DE ORTICES;CAS
68;68669;68669007;SANTANDER;SAN ANDRÉS;PANGOTE;CAS
68;68673;68673000;SANTANDER;SAN BENITO;SAN BENITO;CM
68;68673;68673001;SANTANDER;SAN BENITO;SAN BENITO;IPD
68;68673;68673002;SANTANDER;SAN BENITO;ALTO SAN ROQUE;C
68;68673;68673003;SANTANDER;SAN BENITO;SAN BENITO NUEVO;IPD
68;68673;68673004;SANTANDER;SAN BENITO;LA CARRERA;CP
68;68673;68673005;SANTANDER;SAN BENITO;LAS CASITAS;CP
68;68679;68679000;SANTANDER;SAN GIL;SAN GIL;CM
68;68682;68682000;SANTANDER;SAN JOAQUÍN;SAN JOAQUÍN;CM
68;68682;68682001;SANTANDER;SAN JOAQUÍN;RICAURTE;C
68;68684;68684000;SANTANDER;SAN JOSÉ DE MIRANDA;SAN JOSÉ DE MIRANDA;CM
68;68684;68684003;SANTANDER;SAN JOSÉ DE MIRANDA;TEQUIA;CAS
68;68684;68684008;SANTANDER;SAN JOSÉ DE MIRANDA;CUTALIGUA;CP
68;68686;68686000;SANTANDER;SAN MIGUEL;SAN MIGUEL;CM
68;68689;68689000;SANTANDER;SAN VICENTE DE CHUCURÍ;SAN VICENTE DE CHUCURÍ;CM
68;68689;68689001;SANTANDER;SAN VICENTE DE CHUCURÍ;ALBANIA;IPD
68;68689;68689012;SANTANDER;SAN VICENTE DE CHUCURÍ;YARIMA;IPD
68;68705;68705000;SANTANDER;SANTA BÁRBARA;SANTA BÁRBARA;CM
68;68720;68720000;SANTANDER;SANTA HELENA DEL OPÓN;SANTA HELENA DEL OPÓN;CM
68;68720;68720001;SANTANDER;SANTA HELENA DEL OPÓN;LA ARAGUA;CP
68;68720;68720002;SANTANDER;SANTA HELENA DEL OPÓN;CACHIPAY;CP
68;68720;68720004;SANTANDER;SANTA HELENA DEL OPÓN;PLAN DE ALVAREZ;CP
68;68720;68720005;SANTANDER;SANTA HELENA DEL OPÓN;SAN JUAN BOSCO DE LA VERDE;CP
68;68745;68745000;SANTANDER;SIMACOTA;SIMACOTA;CM
68;68745;68745001;SANTANDER;SIMACOTA;AGUA BLANCA;IPD
68;68745;68745003;SANTANDER;SIMACOTA;EL SALTO;IPD
68;68745;68745004;SANTANDER;SIMACOTA;GUAYABAL;CAS
68;68745;68745005;SANTANDER;SIMACOTA;CINCO MIL;IPD
68;68745;68745006;SANTANDER;SIMACOTA;LA LLANITA;IPD
68;68745;68745007;SANTANDER;SIMACOTA;VIZCAÍNA ALTA;IPD
68;68745;68745008;SANTANDER;SIMACOTA;VIZCAÍNA BAJA;IPD
68;68745;68745009;SANTANDER;SIMACOTA;LA ROCHELA;IPD
68;68745;68745010;SANTANDER;SIMACOTA;CIENAGA DEL OPON;CP
68;68755;68755000;SANTANDER;SOCORRO;SOCORRO;CM
68;68770;68770000;SANTANDER;SUAITA;SUAITA;CM
68;68770;68770001;SANTANDER;SUAITA;OLIVAL;C
68;68770;68770002;SANTANDER;SUAITA;SAN JOSÉ DE SUAITA;C
68;68770;68770003;SANTANDER;SUAITA;VADO REAL;C
68;68770;68770008;SANTANDER;SUAITA;TOLOTÁ;C
68;68773;68773000;SANTANDER;SUCRE;SUCRE;CM
68;68773;68773001;SANTANDER;SUCRE;LA GRANJA;C
68;68773;68773002;SANTANDER;SUCRE;LA PRADERA;C
68;68773;68773003;SANTANDER;SUCRE;SABANA GRANDE;C
68;68773;68773004;SANTANDER;SUCRE;ARALES;CAS
68;68773;68773011;SANTANDER;SUCRE;PORVENIR;CAS
68;68773;68773014;SANTANDER;SUCRE;SAN ISIDRO;CAS
68;68780;68780000;SANTANDER;SURATÁ;SURATÁ;CM
68;68780;68780001;SANTANDER;SURATÁ;CACHIRÍ;C
68;68780;68780002;SANTANDER;SURATÁ;EL MOHÁN;C
68;68780;68780007;SANTANDER;SURATÁ;CARTAGUA;CAS
68;68780;68780008;SANTANDER;SURATÁ;TURBAY;C
68;68820;68820000;SANTANDER;TONA;TONA;CM
68;68820;68820001;SANTANDER;TONA;BERLÍN;IPD
68;68820;68820002;SANTANDER;TONA;LA CORCOVA;IPD
68;68820;68820003;SANTANDER;TONA;CARRIZAL;IPD
68;68820;68820004;SANTANDER;TONA;VEGAS;IPD
68;68820;68820005;SANTANDER;TONA;GRAMAL;IPD
68;68820;68820006;SANTANDER;TONA;PUERTO DEL LLANO;IPD
68;68855;68855000;SANTANDER;VALLE DE SAN JOSÉ;VALLE DE SAN JOSÉ;CM
68;68855;68855001;SANTANDER;VALLE DE SAN JOSÉ;SANTA TERESA;CAS
68;68855;68855004;SANTANDER;VALLE DE SAN JOSÉ;EL CERRO;CAS
68;68855;68855005;SANTANDER;VALLE DE SAN JOSÉ;EL GUACAL;CAS
68;68855;68855006;SANTANDER;VALLE DE SAN JOSÉ;LA LAGUNA;CAS
68;68861;68861000;SANTANDER;VÉLEZ;VÉLEZ;CM
68;68861;68861001;SANTANDER;VÉLEZ;ALTO JORDÁN;CAS
68;68861;68861002;SANTANDER;VÉLEZ;GUALILO;CAS
68;68861;68861022;SANTANDER;VÉLEZ;LOMALTA;CAS
68;68861;68861023;SANTANDER;VÉLEZ;ROPERO;CAS
68;68861;68861024;SANTANDER;VÉLEZ;LOS GUAYABOS;CAS
68;68867;68867000;SANTANDER;VETAS;VETAS;CM
68;68867;68867001;SANTANDER;VETAS;BORRERO;CP
68;68867;68867002;SANTANDER;VETAS;TOSCA;CP
68;68867;68867003;SANTANDER;VETAS;VOLCÁN;CP
68;68872;68872000;SANTANDER;VILLANUEVA;VILLANUEVA;CM
68;68895;68895000;SANTANDER;ZAPATOCA;ZAPATOCA;CM
68;68895;68895001;SANTANDER;ZAPATOCA;LA FUENTE;C
68;68895;68895002;SANTANDER;ZAPATOCA;LA PLAZUELA;C
70;70001;70001000;SUCRE;SINCELEJO;SINCELEJO;CM
70;70001;70001001;SUCRE;SINCELEJO;BUENAVISTA;CP
70;70001;70001002;SUCRE;SINCELEJO;CRUZ DEL BEQUE;CP
70;70001;70001003;SUCRE;SINCELEJO;CHOCHO;CP
70;70001;70001004;SUCRE;SINCELEJO;CERRITO DE LA PALMA;CP
70;70001;70001005;SUCRE;SINCELEJO;LA ARENA;CP
70;70001;70001006;SUCRE;SINCELEJO;LA CHIVERA;CP
70;70001;70001007;SUCRE;SINCELEJO;LA GALLERA;CP
70;70001;70001008;SUCRE;SINCELEJO;LA PEÑATA;CP
70;70001;70001009;SUCRE;SINCELEJO;LAGUNA FLOR;CP
70;70001;70001010;SUCRE;SINCELEJO;LAS HUERTAS;CP
70;70001;70001011;SUCRE;SINCELEJO;LAS MAJAGUAS;CP
70;70001;70001013;SUCRE;SINCELEJO;SABANAS DEL POTRERO;CP
70;70001;70001014;SUCRE;SINCELEJO;SAN ANTONIO;CP
70;70001;70001015;SUCRE;SINCELEJO;SAN MARTÍN;CP
70;70001;70001016;SUCRE;SINCELEJO;SAN RAFAEL;CP
70;70001;70001017;SUCRE;SINCELEJO;BUENAVISTICA;CP
70;70001;70001018;SUCRE;SINCELEJO;LAS PALMAS;CP
70;70001;70001019;SUCRE;SINCELEJO;CASTAÑEDA;CP
70;70001;70001020;SUCRE;SINCELEJO;POLICARPA;CP
70;70001;70001021;SUCRE;SINCELEJO;SAN JACINTO;C
70;70001;70001022;SUCRE;SINCELEJO;SAN NICOLAS;CP
70;70001;70001023;SUCRE;SINCELEJO;VILLA ROSITA;CAS
70;70001;70001024;SUCRE;SINCELEJO;BABILONIA;CP
70;70001;70001025;SUCRE;SINCELEJO;BUENOS AIRES;CP
70;70001;70001026;SUCRE;SINCELEJO;LA GULF;CP
70;70110;70110000;SUCRE;BUENAVISTA;BUENAVISTA;CM
70;70110;70110004;SUCRE;BUENAVISTA;LAS CHICHAS;C
70;70110;70110005;SUCRE;BUENAVISTA;LOS ANONES;CAS
70;70110;70110006;SUCRE;BUENAVISTA;PROVIDENCIA;CAS
70;70124;70124000;SUCRE;CAIMITO;CAIMITO;CM
70;70124;70124001;SUCRE;CAIMITO;EL MAMÓN;C
70;70124;70124002;SUCRE;CAIMITO;SIETE PALMAS;C
70;70124;70124003;SUCRE;CAIMITO;ALFÉREZ;C
70;70124;70124004;SUCRE;CAIMITO;LOS CAYITOS;C
70;70124;70124005;SUCRE;CAIMITO;CANDELARIA;CAS
70;70124;70124006;SUCRE;CAIMITO;LA SOLERA;CAS
70;70124;70124007;SUCRE;CAIMITO;TOFEME;CAS
70;70124;70124008;SUCRE;CAIMITO;CEDEÑO;C
70;70124;70124009;SUCRE;CAIMITO;MOLINERO;CAS
70;70124;70124010;SUCRE;CAIMITO;NUEVA ESTACIÓN;CAS
70;70124;70124011;SUCRE;CAIMITO;LA MEJÍA;CP
70;70124;70124012;SUCRE;CAIMITO;LAS PAVITAS;CP
70;70124;70124013;SUCRE;CAIMITO;NUEVA ESTRELLA;CP
70;70124;70124014;SUCRE;CAIMITO;NUEVA FE;CP
70;70124;70124015;SUCRE;CAIMITO;PAMPUMA;CP
